0
140
65
173
59
106
161
114
151
124
114
130
107
174
134
132
131
48
90
160
143
153
130
140
129
144
166
152
213
148
121
99
126
109
122
118
88
94
119
115
110
131
139
135
144
152
167
181
154
143
138
150
131
148
132
145
174
109
147
133
147
69
156
53
127
152
181
150
119
101
133
131
126
144
136
149
154
127
151
127
159
190
157
140
154
142
189
72
156
183
135
123
134
121
98
186
126
150
123
112
165
