match id,date,innings,over,wickets,bowler,extra runs,wicket,0,1,2,3,4,5,6,bowler id
335983,2008-04-19,2,2,0,MS Gony,0,0,2,3,0,0,1,0,0,107
335983,2008-04-19,2,3,0,JDP Oram,0,0,1,3,0,0,2,0,0,17
335983,2008-04-19,2,4,0,MS Gony,0,0,2,2,1,0,0,0,1,107
335983,2008-04-19,2,5,0,JDP Oram,0,0,2,2,0,0,2,0,0,17
335983,2008-04-19,2,6,0,MS Gony,1,1,3,2,0,0,0,0,1,107
335983,2008-04-19,2,6,1,MS Gony,1,0,1,0,0,0,0,0,1,107
335983,2008-04-19,2,7,1,M Muralitharan,1,0,1,5,0,0,0,0,0,18
335983,2008-04-19,2,8,1,P Amarnath,0,0,0,3,0,0,3,0,0,109
335983,2008-04-19,2,9,1,Joginder Sharma,1,0,1,4,0,0,2,0,0,108
335983,2008-04-19,2,10,1,M Muralitharan,0,0,1,3,0,0,1,0,1,18
335983,2008-04-19,2,11,1,P Amarnath,0,1,1,1,0,0,0,0,0,109
335983,2008-04-19,2,11,2,P Amarnath,0,0,0,4,0,0,0,0,0,109
335983,2008-04-19,2,12,2,Joginder Sharma,0,0,2,2,0,0,1,0,1,108
335983,2008-04-19,2,13,2,P Amarnath,2,0,2,2,0,0,1,0,1,109
335983,2008-04-19,2,14,2,M Muralitharan,2,0,3,3,0,0,0,0,1,18
335983,2008-04-19,2,15,2,Joginder Sharma,0,1,1,1,0,0,0,0,0,108
335983,2008-04-19,2,15,3,Joginder Sharma,0,0,0,2,0,0,1,0,1,108
335983,2008-04-19,2,16,3,P Amarnath,1,0,1,2,2,0,1,0,0,109
335983,2008-04-19,2,17,3,MS Gony,1,0,1,3,1,0,1,0,0,107
335983,2008-04-19,2,18,3,M Muralitharan,0,1,1,2,1,0,0,0,0,18
335983,2008-04-19,2,18,4,M Muralitharan,1,0,2,0,0,0,0,0,0,18
335983,2008-04-19,2,19,4,JDP Oram,0,0,0,5,1,0,0,0,0,17
335983,2008-04-19,2,20,4,Joginder Sharma,0,0,2,3,0,0,0,0,1,108
335984,2008-04-19,1,1,0,GD McGrath,1,0,6,0,0,0,0,0,1,52
335984,2008-04-19,1,2,0,B Geeves,0,0,2,2,0,0,2,0,0,372
335984,2008-04-19,1,3,0,GD McGrath,0,1,3,0,0,0,0,0,0,52
335984,2008-04-19,1,3,1,GD McGrath,0,0,3,0,0,0,0,0,0,52
335984,2008-04-19,1,4,1,B Geeves,0,1,1,2,0,0,2,0,0,372
335984,2008-04-19,1,4,2,B Geeves,0,0,0,0,0,0,1,0,0,372
335984,2008-04-19,1,5,2,GD McGrath,0,0,3,2,0,0,1,0,0,52
335984,2008-04-19,1,6,2,MF Maharoof,1,0,4,2,0,0,0,0,0,56
335984,2008-04-19,1,7,2,R Bhatia,0,1,1,1,0,0,0,0,0,57
335984,2008-04-19,1,7,3,R Bhatia,0,0,2,1,1,0,0,0,0,57
335984,2008-04-19,1,8,3,MF Maharoof,1,1,2,2,0,0,0,0,0,56
335984,2008-04-19,1,8,4,MF Maharoof,0,0,1,1,0,0,0,0,0,56
335984,2008-04-19,1,9,4,R Bhatia,1,0,4,2,0,0,0,0,0,57
335984,2008-04-19,1,10,4,MF Maharoof,1,0,1,5,0,0,0,0,0,56
335984,2008-04-19,1,11,4,R Bhatia,0,1,3,0,0,0,0,0,0,57
335984,2008-04-19,1,11,5,R Bhatia,0,0,1,2,0,0,0,0,0,57
335984,2008-04-19,1,12,5,DL Vettori,0,0,2,2,0,0,1,0,1,156
335984,2008-04-19,1,13,5,R Bhatia,0,1,1,0,0,0,0,0,0,57
335984,2008-04-19,1,13,6,R Bhatia,2,0,2,3,0,0,1,0,0,57
335984,2008-04-19,1,14,6,B Geeves,0,0,2,3,0,0,1,0,0,372
335984,2008-04-19,1,15,6,DL Vettori,0,1,1,0,0,0,0,0,1,156
335984,2008-04-19,1,15,7,DL Vettori,0,0,1,3,0,0,0,0,0,156
335984,2008-04-19,1,16,7,B Geeves,0,0,3,0,1,0,2,0,0,372
335984,2008-04-19,1,17,7,DL Vettori,0,0,2,4,0,0,0,0,0,156
335984,2008-04-19,1,18,7,MF Maharoof,0,1,1,0,0,0,0,0,0,56
335984,2008-04-19,1,18,8,MF Maharoof,0,0,4,1,0,0,0,0,0,56
335984,2008-04-19,1,19,8,DL Vettori,0,0,2,2,0,0,2,0,0,156
335984,2008-04-19,1,20,8,GD McGrath,0,0,2,2,1,0,1,0,0,52
335984,2008-04-19,2,1,0,MM Patel,0,0,4,0,0,0,2,0,0,129
335984,2008-04-19,2,2,0,SR Watson,0,1,1,0,0,0,3,0,0,114
335984,2008-04-19,2,2,1,SR Watson,1,0,3,0,0,0,0,0,0,114
335984,2008-04-19,2,3,1,MM Patel,0,0,4,1,0,0,1,0,0,129
335984,2008-04-19,2,4,1,SR Watson,0,0,2,2,0,0,2,0,0,114
335984,2008-04-19,2,5,1,MM Patel,0,0,2,2,0,0,1,0,1,129
335984,2008-04-19,2,6,1,SK Trivedi,1,0,4,2,0,0,1,0,0,23
335984,2008-04-19,2,7,1,SR Watson,0,0,2,4,0,0,0,0,0,114
335984,2008-04-19,2,8,1,SK Trivedi,1,0,3,1,1,0,2,0,0,23
335984,2008-04-19,2,9,1,SK Warne,0,0,2,3,0,0,1,0,0,25
335984,2008-04-19,2,10,1,YK Pathan,1,0,3,3,0,0,1,0,0,21
335984,2008-04-19,2,11,1,SK Warne,0,0,0,5,0,0,1,0,0,25
335984,2008-04-19,2,12,1,YK Pathan,0,0,2,3,1,0,0,0,0,21
335984,2008-04-19,2,13,1,D Salunkhe,5,0,1,6,0,0,0,0,0,373
335984,2008-04-19,2,14,1,SR Watson,0,0,2,4,0,0,0,0,0,114
335984,2008-04-19,2,15,1,SK Trivedi,1,0,2,2,1,0,2,0,0,23
335984,2008-04-19,2,16,1,YK Pathan,0,0,0,0,0,0,1,0,0,21
335985,2008-04-20,1,1,0,P Kumar,0,0,4,0,0,0,2,0,0,174
335985,2008-04-20,1,2,0,Z Khan,0,1,4,1,0,0,0,0,0,69
335985,2008-04-20,1,2,1,Z Khan,4,0,1,0,0,0,0,0,0,69
335985,2008-04-20,1,3,1,P Kumar,1,0,5,1,0,0,1,0,0,174
335985,2008-04-20,1,4,1,Z Khan,0,1,3,1,0,0,0,0,0,69
335985,2008-04-20,1,4,2,Z Khan,0,0,1,0,1,0,0,0,0,69
335985,2008-04-20,1,5,2,JH Kallis,1,0,3,0,0,0,3,0,1,176
335985,2008-04-20,1,6,2,Z Khan,0,1,2,1,0,0,1,0,0,69
335985,2008-04-20,1,6,3,Z Khan,0,0,1,1,0,0,0,0,0,69
335985,2008-04-20,1,7,3,R Vinay Kumar,0,0,2,3,0,0,1,0,0,43
335985,2008-04-20,1,8,3,B Akhil,0,0,1,4,1,0,0,0,0,295
335985,2008-04-20,1,9,3,JH Kallis,1,0,1,3,0,0,2,0,0,176
335985,2008-04-20,1,10,3,R Vinay Kumar,1,0,5,1,0,0,0,0,0,43
335985,2008-04-20,1,11,3,SB Joshi,0,0,2,3,0,0,1,0,0,296
335985,2008-04-20,1,12,3,R Vinay Kumar,0,0,2,1,1,0,1,0,1,43
335985,2008-04-20,1,13,3,SB Joshi,0,0,3,3,0,0,0,0,0,296
335985,2008-04-20,1,14,3,B Akhil,0,1,3,0,0,0,0,0,0,295
335985,2008-04-20,1,14,4,B Akhil,1,0,2,1,0,0,0,0,0,295
335985,2008-04-20,1,15,4,P Kumar,0,0,1,4,1,0,0,0,0,174
335985,2008-04-20,1,16,4,JH Kallis,1,0,1,4,0,0,2,0,0,176
335985,2008-04-20,1,17,4,B Akhil,1,1,2,2,0,0,1,0,0,295
335985,2008-04-20,1,17,5,B Akhil,0,0,0,0,0,0,1,0,0,295
335985,2008-04-20,1,18,5,R Vinay Kumar,0,0,0,2,1,0,1,0,2,43
335985,2008-04-20,1,19,5,P Kumar,0,1,2,3,0,0,0,0,0,174
335985,2008-04-20,1,19,6,P Kumar,0,0,0,0,0,0,0,0,1,174
335985,2008-04-20,1,20,6,Z Khan,0,1,2,3,0,0,1,0,0,69
335985,2008-04-20,2,1,0,A Nehra,0,0,2,2,0,0,2,0,0,37
335985,2008-04-20,2,2,0,SM Pollock,0,0,5,1,0,0,0,0,0,102
335985,2008-04-20,2,3,0,A Nehra,0,0,1,3,0,0,2,0,0,37
335985,2008-04-20,2,4,0,SM Pollock,0,0,1,5,0,0,0,0,0,102
335985,2008-04-20,2,5,0,DS Kulkarni,1,1,4,1,0,0,2,0,0,103
335985,2008-04-20,2,6,1,SM Pollock,0,0,3,3,0,0,0,0,0,102
335985,2008-04-20,2,7,1,DS Kulkarni,0,0,3,2,0,0,1,0,0,103
335985,2008-04-20,2,8,1,ST Jayasuriya,0,0,0,4,2,0,0,0,0,297
335985,2008-04-20,2,9,1,Harbhajan Singh,1,1,3,1,0,0,0,0,2,44
335985,2008-04-20,2,9,2,Harbhajan Singh,0,0,0,1,0,0,0,0,0,44
335985,2008-04-20,2,10,2,ST Jayasuriya,0,1,2,3,0,0,1,0,0,297
335985,2008-04-20,2,11,3,Harbhajan Singh,0,0,2,4,0,0,0,0,0,44
335985,2008-04-20,2,12,3,ST Jayasuriya,0,0,0,4,0,0,1,0,1,297
335985,2008-04-20,2,13,3,AM Nayar,0,0,2,2,0,0,2,0,0,105
335985,2008-04-20,2,14,3,A Nehra,1,1,3,1,0,0,0,0,0,37
335985,2008-04-20,2,14,4,A Nehra,1,0,3,0,1,0,0,0,0,37
335985,2008-04-20,2,15,4,Harbhajan Singh,0,0,0,5,0,0,1,0,0,44
335985,2008-04-20,2,16,4,SM Pollock,0,0,1,4,0,0,1,0,0,102
335985,2008-04-20,2,17,4,ST Jayasuriya,0,0,1,4,0,0,0,0,1,297
335985,2008-04-20,2,18,4,A Nehra,0,0,0,3,0,0,1,0,2,37
335985,2008-04-20,2,19,4,Harbhajan Singh,0,1,1,2,0,0,1,0,0,44
335985,2008-04-20,2,19,5,Harbhajan Singh,0,0,1,0,1,0,0,0,0,44
335985,2008-04-20,2,20,5,DS Kulkarni,1,0,3,2,0,0,0,0,0,103
335986,2008-04-20,1,1,0,AB Dinda,1,0,4,1,1,0,0,1,0,117
335986,2008-04-20,1,2,0,I Sharma,3,0,6,2,0,0,0,0,0,74
335986,2008-04-20,1,3,0,AB Dinda,0,0,2,3,0,0,1,0,0,117
335986,2008-04-20,1,4,0,I Sharma,0,1,2,0,0,0,0,0,0,74
335986,2008-04-20,1,4,1,I Sharma,0,0,4,0,0,0,0,0,0,74
335986,2008-04-20,1,5,1,AB Dinda,0,1,2,1,0,0,0,0,0,117
335986,2008-04-20,1,5,2,AB Dinda,0,0,2,1,0,0,0,0,0,117
335986,2008-04-20,1,6,2,AB Agarkar,0,0,3,0,0,0,1,0,2,128
335986,2008-04-20,1,7,2,M Kartik,0,0,3,2,0,0,1,0,0,122
335986,2008-04-20,1,8,2,Mohammad Hafeez,1,0,6,1,0,0,0,0,0,309
335986,2008-04-20,1,9,2,M Kartik,0,1,1,0,0,0,0,0,0,122
335986,2008-04-20,1,9,3,M Kartik,0,1,3,0,0,0,0,0,0,122
335986,2008-04-20,1,9,4,M Kartik,0,0,1,1,0,0,0,0,0,122
335986,2008-04-20,1,10,4,Mohammad Hafeez,2,0,4,2,0,0,0,0,0,309
335986,2008-04-20,1,11,4,M Kartik,0,0,4,1,0,0,1,0,0,122
335986,2008-04-20,1,12,4,Mohammad Hafeez,0,1,3,1,0,0,0,0,0,309
335986,2008-04-20,1,12,5,Mohammad Hafeez,0,0,1,1,0,0,0,0,0,309
335986,2008-04-20,1,13,5,DJ Hussey,0,0,3,3,0,0,0,0,0,281
335986,2008-04-20,1,14,5,Mohammad Hafeez,1,0,4,2,0,0,0,0,0,309
335986,2008-04-20,1,15,5,DJ Hussey,0,1,2,0,0,0,0,0,1,281
335986,2008-04-20,1,15,6,DJ Hussey,0,0,0,2,0,0,1,0,0,281
335986,2008-04-20,1,16,6,I Sharma,1,0,4,2,1,0,0,0,0,74
335986,2008-04-20,1,17,6,DJ Hussey,1,0,3,1,0,0,0,0,3,281
335986,2008-04-20,1,18,6,AB Agarkar,0,1,2,2,0,0,0,0,0,128
335986,2008-04-20,1,18,7,AB Agarkar,0,1,1,1,0,0,0,0,0,128
335986,2008-04-20,1,19,8,M Kartik,0,1,1,1,0,0,1,0,0,122
335986,2008-04-20,1,19,9,M Kartik,0,1,1,0,0,0,0,0,0,122
